url,name
https://www.widia.com/us/en/products/p.5338818.html,5338818
https://www.widia.com/us/en/products/p.6765978.html,6765978
https://www.widia.com/us/en/products/p.4170301.html,4170301
https://www.widia.com/us/en/products/p.4170544.html,4170544
https://www.widia.com/us/en/products/p.6596156.html,6596156
https://www.widia.com/us/en/products/p.2832702.html,2832702
https://www.widia.com/us/en/products/p.6499218.html,6499218
https://www.widia.com/us/en/products/p.3850948.html,3850948
https://www.widia.com/us/en/products/p.6945685.html,6945685
https://www.widia.com/us/en/products/p.2436922.html,2436922
https://www.widia.com/us/en/products/p.6568450.html,6568450
https://www.widia.com/us/en/products/p.6596431.html,6596431
https://www.widia.com/us/en/products/p.6425360.html,6425360
https://www.widia.com/us/en/products/p.4171553.html,4171553
https://www.widia.com/us/en/products/p.4140369.html,4140369
https://www.widia.com/us/en/products/p.6945889.html,6945889
https://www.widia.com/us/en/products/p.2957543.html,2957543
https://www.widia.com/us/en/products/p.2824122.html,2824122
https://www.widia.com/us/en/products/p.6425774.html,6425774
https://www.widia.com/us/en/products/p.3899586.html,3899586
https://www.widia.com/us/en/products/p.3865373.html,3865373
https://www.widia.com/us/en/products/p.5988012.html,5988012
https://www.widia.com/us/en/products/p.5698343.html,5698343
https://www.widia.com/us/en/products/p.3655898.html,3655898
https://www.widia.com/us/en/products/p.5645588.html,5645588
https://www.widia.com/us/en/products/p.3607144.html,3607144
https://www.widia.com/us/en/products/p.4170537.html,4170537
https://www.widia.com/us/en/products/p.6596151.html,6596151
https://www.widia.com/us/en/products/p.2836489.html,2836489
https://www.widia.com/us/en/products/p.6788452.html,6788452
https://www.widia.com/us/en/products/p.4098937.html,4098937
